tconst,primary_title,start_year,genres,runtime_minutes,directors,writers,averagerating,numvotes
tt5716464,Breathe,2017,"Biography,Drama,Romance",118.0,nm0785227,nm0629933,7.1,15224
tt5717492,Small Crimes,2017,"Crime,Drama,Thriller",95.0,nm1414810,"nm1414810,nm0086301,nm8755391",5.8,5501
tt5719700,Home Again,2017,"Comedy,Drama,Romance",97.0,nm0583654,nm0583654,5.8,22614
tt5721088,Just Getting Started,2017,"Action,Comedy",91.0,nm0005421,nm0005421,4.4,4829
tt5723272,In the Fade,2017,"Crime,Drama,Thriller",106.0,nm0015359,"nm0015359,nm0006737",7.1,22136
tt5723286,Wheelman,2017,"Action,Crime,Mystery",82.0,nm1423438,nm1423438,6.4,13992
tt5723416,The Beyond,2017,Sci-Fi,103.0,nm2623609,nm2623609,4.8,4659
tt5726086,Insidious: The Last Key,2018,"Horror,Mystery,Thriller",103.0,nm0733263,nm1191481,5.7,42154
tt5726616,Call Me by Your Name,2017,"Drama,Romance",132.0,nm0345174,"nm0412465,nm6056595",7.9,153936
tt5727282,Borg vs. McEnroe,2017,"Biography,Drama,Sport",107.0,nm2178458,nm2585445,7.0,20994
tt5729348,Memoir of a Murderer,2017,"Action,Crime,Thriller",118.0,nm2008414,"nm1369364,nm6170609",7.0,3669
tt5734576,The Possession of Hannah Grace,2018,"Horror,Mystery,Thriller",86.0,nm1082611,nm0797321,5.2,11629
tt5735280,It Stains the Sands Red,2016,"Drama,Horror,Sci-Fi",92.0,nm4017355,"nm4017355,nm3425513",5.5,3695
tt5737536,Future World,2018,"Action,Adventure,Sci-Fi",90.0,"nm0290556,nm2814914","nm6140319,nm4680907,nm2814914",3.2,4278
tt5737862,Landline,2017,"Comedy,Drama",97.0,nm3521871,"nm3831085,nm3521871,nm1447175",6.4,3559
tt5740866,Whitney,2018,"Biography,Documentary,Music",120.0,nm0531817,nm0531817,7.2,4713
tt5742374,You Were Never Really Here,2017,"Crime,Drama,Mystery",89.0,nm0708903,"nm0708903,nm0024718",6.8,71460
tt5751998,Small Town Crime,2017,"Crime,Mystery,Thriller",91.0,"nm1534497,nm1532523","nm1532523,nm1534497",6.6,8078
tt5758778,Skyscraper,2018,"Action,Adventure,Thriller",102.0,nm1098493,nm1098493,5.8,81193
tt5764096,Hindi Medium,2017,"Comedy,Drama",132.0,nm1062080,"nm9822757,nm1062080,nm3451648,nm6057371",7.8,17165
tt5770864,The Man from Earth: Holocene,2017,"Drama,Fantasy,Sci-Fi",98.0,nm0770942,"nm0084646,nm0003198,nm0770942,nm2169088",5.3,6384
tt5774450,Summer of 84,2018,"Drama,Horror,Mystery",105.0,"nm2375643,nm2379331,nm2377436","nm6233994,nm8186737",6.7,22307
tt5776208,Resident Evil: Vendetta,2017,"Action,Adventure,Animation",97.0,nm2764304,"nm5320150,nm0565697",6.3,8985
tt5776858,Phantom Thread,2017,"Drama,Romance",130.0,nm0000759,nm0000759,7.5,86061
tt5777628,One More Time with Feeling,2016,"Documentary,Music",113.0,nm0231596,,8.3,3738
tt5783956,When We First Met,2018,"Comedy,Fantasy,Romance",97.0,nm1847738,nm4465847,6.4,34781
tt5785170,Toilet: A Love Story,2017,"Comedy,Drama",155.0,nm3109648,"nm3789785,nm5969139",7.3,15021
tt5789976,King of Thieves,2018,"Crime,Drama",108.0,nm1016428,"nm0671856,nm4931090",5.5,7433
tt5795086,Gemini,2017,"Crime,Drama,Mystery",93.0,nm1369800,nm1369800,5.4,3528
tt5804038,I Am Not Your Negro,2016,Documentary,93.0,nm0669704,"nm0049924,nm0669704",7.8,13948
tt5805752,Brigsby Bear,2017,"Comedy,Drama",97.0,nm5050824,"nm8213708,nm3324982",7.3,13573
tt5813366,Bleeding Steel,2017,"Action,Sci-Fi,Thriller",109.0,nm1937443,"nm9276991,nm3968338,nm1937443",5.2,6346
tt5813916,The Mountain II,2016,"Action,Drama,War",135.0,nm3809021,nm3809021,9.3,100568
tt5814060,The Nun,2018,"Horror,Mystery,Thriller",96.0,nm2379028,"nm2477891,nm1490123",5.4,89254
tt5814592,The Party,2017,"Comedy,Drama",71.0,nm0006845,"nm0006845,nm0232924",6.6,13798
tt5816374,Band Aid,2017,"Comedy,Drama,Music",91.0,nm1830380,nm1830380,6.6,4526
tt5816682,Victoria & Abdul,2017,"Biography,Drama,History",111.0,nm0001241,"nm0355822,nm3952658",6.8,24964
tt5824826,Pelli Choopulu,2016,"Comedy,Drama,Romance",125.0,nm5056902,"nm5056902,nm8412322",8.3,4058
tt5825380,Wonder Wheel,2017,Drama,101.0,nm0000095,nm0000095,6.2,19782
tt5829040,Fun Mom Dinner,2017,Comedy,81.0,nm2370148,nm0944856,5.2,3926
tt5834262,Hotel Artemis,2018,"Action,Drama,Sci-Fi",94.0,nm1510800,nm1510800,6.1,30586
tt5834760,Look Away,2018,"Horror,Thriller",103.0,nm0077002,nm0077002,6.2,10956
tt5842616,Veere Di Wedding,2018,Comedy,135.0,nm1492802,"nm9245414,nm4386298",3.2,10435
tt5848272,Ralph Breaks the Internet,2018,"Adventure,Animation,Comedy",112.0,"nm1601882,nm0601781","nm1601882,nm0962596,nm0601781,nm0714114,nm2888684,nm0000604,nm8566357,nm2911364",7.1,85694
tt5859238,Lucky,2017,"Comedy,Drama",88.0,nm0002253,"nm1437606,nm1403599",7.4,14447
tt5862312,Veronica,2017,Horror,105.0,nm0687042,"nm3281140,nm0687042",6.2,28811
tt5867800,Aruvi,2016,Drama,130.0,nm8273413,nm8273413,8.8,8277
tt5871080,The Whiskey Bandit,2017,"Action,Adventure,Biography",126.0,nm0030735,nm0030735,7.6,6201
tt5882970,Tubelight,2017,"Drama,War",136.0,nm1203138,"nm1203138,nm5151578,nm8941787",4.1,12473
tt5884230,Brad's Status,2017,"Comedy,Drama,Music",102.0,nm0925234,nm0925234,6.5,13259
tt5884234,First Kill,2017,"Action,Thriller",97.0,nm1921345,nm0330482,4.9,7835
tt5884784,The Super,2017,"Horror,Mystery,Thriller",90.0,nm1357855,nm0572352,6.0,9880
tt5886440,Marrowbone,2017,"Drama,Horror,Thriller",110.0,nm1037221,nm1037221,6.6,16579
tt5893264,Based on a True Story,2017,"Drama,Mystery,Thriller",100.0,nm0000591,"nm0000801,nm0000591,nm3627727",5.7,3736
tt5893332,Sandy Wexler,2017,"Biography,Comedy",130.0,nm0109359,"nm4674057,nm0755586,nm0001191",5.1,11927
tt5895028,13th,2016,"Crime,Documentary,History",100.0,nm1148550,"nm2589786,nm1148550",8.2,19507
tt5897636,Summer 1993,2017,"Drama,Family",97.0,nm3427032,nm3427032,7.2,4681
tt5910280,Tunnel,2016,"Action,Drama",126.0,nm1826454,nm1826454,6.9,5516
tt5912454,Blue Jay,2016,Drama,80.0,nm1411972,nm0243233,7.3,10406
tt5923962,Gantz: O,2016,"Action,Animation,Drama",95.0,"nm2405489,nm8325928","nm0645740,nm3648497",7.2,8980
tt5929750,Beatriz at Dinner,2017,"Comedy,Drama",82.0,nm0037708,nm0925234,6.1,7985
tt5929754,Wildlife,2018,Drama,105.0,nm0200452,"nm0200452,nm1443740,nm0285840",6.9,14146
tt5929776,Before the Flood,2016,"Documentary,News",96.0,nm0001770,nm0598531,8.3,23264
tt5934922,Ikimizin Yerine,2016,Romance,126.0,nm0876834,nm3660814,6.8,5189
tt5935704,Padmaavat,2018,"Drama,History,Romance",164.0,nm0080220,"nm1165501,nm0080220",7.0,23376
tt5937770,Tell Me How I Die,2016,"Horror,Mystery,Thriller",107.0,nm2411321,"nm3017413,nm2411321,nm0859637",5.0,3884
tt5946128,Dear Zindagi,2016,"Drama,Romance",151.0,nm1903006,nm1903006,7.6,31809
tt5946852,People's Garage,2016,"Action,Drama",162.0,nm2270180,nm2270180,7.4,4947
tt5952332,Amanda Knox,2016,"Crime,Documentary",92.0,"nm2060444,nm2770831","nm1510517,nm2770831",6.9,17234
tt5956100,Tiger Zinda Hai,2017,"Action,Adventure,Thriller",161.0,nm1804614,"nm1305877,nm1804614,nm0159147",6.1,18928
tt5959980,Vada Chennai,2018,"Action,Crime",164.0,nm4274575,nm4274575,8.7,6217
tt5960374,Vox Lux,2018,"Drama,Music",114.0,nm1227232,nm1227232,6.0,9141
tt5962210,Ingrid Goes West,2017,"Comedy,Drama",98.0,nm0818485,"nm2434358,nm0818485",6.6,27054
tt5963218,Aloko Udapadi,2017,"Drama,History",113.0,"nm8359417,nm8529623",nm5465931,9.5,6509
tt5968274,The Angel,2018,"Drama,Thriller",114.0,nm1033517,"nm0033153,nm8362887",6.7,8238
tt5969696,The Battleship Island,2017,"Action,Drama,History",132.0,nm0753423,nm0753423,7.1,4542
tt5970844,Thugs of Hindostan,2018,"Action,Adventure",164.0,nm1715502,nm1715502,4.0,15299
tt5973626,Batman: Return of the Caped Crusaders,2016,"Action,Adventure,Animation",78.0,nm3262328,"nm2398585,nm1131680,nm0236546,nm0783913,nm0004170,nm0277730",6.9,3996
tt5979872,Bleach,2018,"Action,Adventure,Fantasy",108.0,nm0766263,"nm1818197,nm0150140,nm0766263,nm1847857",6.4,8451
tt5979874,Godzilla: Planet of the Monsters,2017,"Action,Animation,Sci-Fi",89.0,"nm2032664,nm2670218","nm3256781,nm0613444,nm4859667",6.0,6333
tt5982852,Jolly LLB 2,2017,"Comedy,Drama",137.0,nm1378015,nm1378015,7.3,18968
tt5985288,Sour Apples,2016,"Biography,Comedy,Drama",114.0,nm0258784,nm0258784,7.1,4269
tt5988370,Reis,2017,"Biography,Drama",108.0,nm1760911,nm8890606,1.8,71887
tt5989218,Life Itself,2018,"Drama,Romance",117.0,nm1557594,nm1557594,6.6,9301
tt5990342,The Incredible Jessica James,2017,Comedy,85.0,nm1475479,nm1475479,6.5,5110
tt5990474,Columbus,2017,Drama,104.0,nm3226379,nm3226379,7.2,10735
tt5996836,The Great Father,2017,"Action,Crime,Drama",151.0,nm8386553,nm8386553,7.4,6635
tt5997666,Jab Harry Met Sejal,2017,"Comedy,Drama,Romance",143.0,nm1665004,nm1665004,5.4,16784
tt6000478,"Roman J. Israel, Esq.",2017,"Crime,Drama,Thriller",122.0,nm0319659,nm0319659,6.4,23632
tt6002232,Custody,2017,Drama,93.0,nm0499488,nm0499488,7.5,6089
tt6003368,Diary of a Wimpy Kid: The Long Haul,2017,"Comedy,Family",91.0,nm0101047,"nm2732149,nm0101047",4.4,5635
tt6010628,Zoe,2018,"Romance,Sci-Fi",104.0,nm2035886,"nm0338575,nm2035886",6.1,5422
tt6017942,Kin,2018,"Action,Drama,Sci-Fi",102.0,"nm5192757,nm5239466","nm5192757,nm5239466,nm0143403",5.7,9048
tt6018306,Last Flag Flying,2017,"Comedy,Drama,War",125.0,nm0000500,"nm0000500,nm0690431",6.9,18927
tt6027478,Dhruva,2016,"Action,Thriller",165.0,nm2050878,"nm4547509,nm1001345,nm5635145",8.0,4711
tt6038600,Smolensk,2016,"Drama,Thriller",120.0,nm0470374,"nm0470374,nm0529272,nm3752361,nm1992055",1.4,7383
tt6040012,MSG the Warrior: Lion Heart,2016,"Adventure,Fantasy,Sci-Fi",120.0,nm6832369,nm6832369,7.5,7311
tt6040662,The Children Act,2017,Drama,105.0,nm0264236,nm0568605,6.7,7289
tt6045466,Madame,2017,"Comedy,Drama,Romance",91.0,nm1923551,"nm1923551,nm0730422",6.1,4797
tt6048930,Naked,2017,"Comedy,Fantasy,Romance",96.0,nm1639277,"nm0023315,nm0461830,nm0461835,nm1326627,nm0005541",5.4,14162
tt6053438,First Reformed,2017,"Drama,Mystery,Thriller",113.0,nm0001707,nm0001707,7.1,33542
tt6060156,Toc Toc,2017,Comedy,90.0,nm1695278,"nm0046494,nm1695278",6.7,7044
tt6063050,Acrimony,2018,"Drama,Romance,Thriller",120.0,nm1347153,nm1347153,5.7,6119
tt6068960,Hatred,2016,"Drama,History,War",150.0,nm1500530,nm1500530,7.7,3590
tt6083648,Looking Glass,2018,"Mystery,Thriller",103.0,nm0006853,nm0710850,4.5,3744
tt6097798,Radius,2017,"Sci-Fi,Thriller",93.0,"nm3537925,nm3537098","nm3537925,nm3537098",6.2,10008
tt6101820,Perfect Strangers,2017,Comedy,97.0,nm0407067,"nm0407067,nm0346277,nm3798121,nm0182499,nm0002645,nm2601560,nm0712330",7.0,9310
tt6108090,Secret Superstar,2017,"Drama,Music",150.0,nm2378914,nm2378914,8.0,16563
tt6108178,Disobedience,2017,"Drama,Romance",114.0,nm0133326,"nm0133326,nm0501947,nm4373281",6.6,18531
tt6113488,The Case for Christ,2017,"Biography,Drama",112.0,nm0348197,"nm0083349,nm1798181",6.2,6495
tt6116856,The Night Comes for Us,2018,"Action,Thriller",121.0,nm3464186,nm3464186,7.0,14474
tt6119504,#REALITYHIGH,2017,"Comedy,Drama,Romance",99.0,nm1130190,"nm1393214,nm1537777,nm2434433",5.2,4430
tt6119856,Irreplaceable You,2018,"Comedy,Drama,Romance",96.0,nm0174483,nm0937384,6.4,6131
tt6129302,Bhavesh Joshi Superhero,2018,"Action,Drama",154.0,nm0003939,"nm0003939,nm0440604,nm4563017",7.6,4424
tt6133130,Professor Marston and the Wonder Women,2017,"Biography,Drama",108.0,nm1286340,nm1286340,7.1,17954
tt6133466,The First Purge,2018,"Action,Horror,Sci-Fi",98.0,nm2618764,nm0218621,5.1,41741
tt6135348,BPM (Beats Per Minute),2017,Drama,143.0,nm0133028,"nm0133028,nm0542181",7.5,10507
tt6143568,The Humanity Bureau,2017,"Action,Adventure,Sci-Fi",95.0,nm0455203,nm0776224,5.1,7468
tt6143850,Distorted,2018,"Action,Crime,Mystery",86.0,nm0455203,nm0647592,5.3,5168
tt6148156,Vikram Vedha,2017,"Action,Crime,Thriller",147.0,"nm2566836,nm2575525","nm8904193,nm2566836,nm2575525",8.7,18704
tt6155172,Roma,2018,Drama,135.0,nm0190859,nm0190859,7.8,106768
tt6156350,HyperNormalisation,2016,Documentary,166.0,nm0193231,nm0193231,8.3,4014
tt6169694,I Think We're Alone Now,2018,"Drama,Mystery,Sci-Fi",93.0,nm1543747,nm6782145,5.7,5495
tt6170954,Naam Shabana,2017,"Action,Thriller",147.0,nm2243602,"nm3109770,nm8661566",6.3,4543
tt6173990,Gold,2018,"Drama,History,Sport",151.0,nm1030373,"nm2474980,nm1030373,nm0015287",7.4,9361
tt6179746,The Gateway,2018,Sci-Fi,90.0,nm2644574,"nm2644574,nm8532719",5.5,3977
tt6182908,Smallfoot,2018,"Adventure,Animation,Comedy",96.0,"nm0456732,nm1134222","nm0456732,nm0784771,nm0720135,nm0275629,nm0655053,nm0687937,nm1139293",6.7,23295
tt6193424,The Trip to Spain,2017,"Comedy,Drama",108.0,nm0935863,,6.6,3980
tt6195094,Incident in a Ghostland,2018,"Drama,Horror,Mystery",91.0,nm1052791,nm1052791,6.4,17469
tt6201292,Bairavaa,2017,"Action,Thriller",169.0,nm1419442,nm1419442,6.1,6919
tt6204340,Bullet Head,2017,"Crime,Drama,Thriller",93.0,nm2099491,nm2099491,5.4,6391
tt6205872,Assassination Nation,2018,"Action,Comedy,Crime",108.0,nm0506094,nm0506094,5.9,9085
tt6206564,Trapped,2016,"Action,Drama,Thriller",105.0,nm0003939,"nm8552307,nm3155648",7.6,7683
tt6210996,10x10,2018,Thriller,88.0,nm2386590,"nm0164929,nm2386590",5.0,5194
tt6212478,American Animals,2018,"Biography,Crime,Drama",116.0,nm1717925,nm1717925,7.0,28977
tt6214928,1922,2017,"Crime,Drama,Horror",102.0,nm1991847,"nm0000175,nm1991847",6.3,37075
tt6217306,Apostle,2018,"Drama,Fantasy,Horror",130.0,nm2153088,nm2153088,6.3,29578
tt6217608,The Rider,2017,"Drama,Western",104.0,nm2125482,nm2125482,7.5,9811
tt6218358,Calibre,2018,Thriller,101.0,nm2160297,nm2160297,6.7,15492
tt6225520,The Man Who Invented Christmas,2017,"Biography,Comedy,Drama",104.0,nm0620576,"nm0185452,nm0822049,nm0002042",7.0,9430
tt6237612,Accident Man,2018,"Action,Crime,Thriller",105.0,nm0425364,"nm0012078,nm1498168,nm7217662",6.1,5597
tt6237966,Thaanaa Serndha Koottam,2018,"Action,Comedy,Crime",138.0,nm4174626,"nm3109770,nm4174626",7.0,4367
tt6243140,Ravenous,2017,"Drama,Horror,Sci-Fi",104.0,nm0041315,nm0041315,5.9,5970
tt6251024,Office Uprising,2018,"Action,Comedy,Horror",92.0,nm0644204,"nm2135380,nm1578482",6.3,6835
tt6257174,The Miseducation of Cameron Post,2018,Drama,91.0,nm3034178,"nm3034178,nm2360311,nm8590036",6.6,13017
tt6265828,A Ghost Story,2017,"Drama,Fantasy,Romance",92.0,nm1108007,nm1108007,6.8,46280
tt6266538,Vice,2018,"Biography,Comedy,Drama",132.0,nm0570912,nm0570912,7.2,72855
tt6269368,The Clovehitch Killer,2018,"Drama,Horror,Mystery",109.0,nm1892658,nm1755986,6.5,9228
tt6277440,Badrinath Ki Dulhania,2017,"Comedy,Drama,Romance",139.0,nm4264671,nm4264671,6.2,8584
tt6288124,"Don't Worry, He Won't Get Far on Foot",2018,"Biography,Comedy,Drama",114.0,nm0001814,"nm0130216,nm0001814,nm9557552,nm9557553",6.9,14223
tt6288250,Patti Cake$,2017,"Drama,Music",109.0,nm3017455,nm3017455,6.7,8581
tt6288694,Acts Of Vengeance,2017,"Action,Drama,Thriller",87.0,nm0282708,nm1107639,5.7,7494
tt6290798,UFO,2018,"Drama,Mystery,Sci-Fi",88.0,nm1435316,nm1435316,6.2,6567
tt6294822,The Post,2017,"Biography,Drama,History",116.0,nm0000229,"nm2176283,nm1802857",7.2,108017
tt6299040,The Ghazi Attack,2017,"Action,Thriller,War",116.0,nm8623146,"nm8623146,nm6770467,nm0348246,nm4884297",7.6,9813
tt6302160,Pandora,2016,"Action,Drama",136.0,nm8624689,nm5999733,6.6,3751
tt6303866,Beach Rats,2017,Drama,98.0,nm2151374,nm2151374,6.4,9508
tt6304046,Thelma,2017,"Drama,Fantasy,Horror",116.0,nm1258686,"nm1258777,nm1258686",7.0,20828
tt6304162,Loveless,2017,Drama,127.0,nm1168657,"nm2697466,nm1168657",7.7,23470
tt6306064,Adrift,2018,"Action,Adventure,Biography",96.0,nm0466349,"nm3764118,nm3764493,nm2434358,nm9333207,nm10008219",6.6,34115
tt6316138,Ayla: The Daughter of War,2017,"Drama,History,War",125.0,nm8631915,nm2320774,8.7,26743
tt6322922,An Inconvenient Sequel: Truth to Power,2017,Documentary,98.0,"nm1010896,nm0791556",nm0330722,6.3,6752
tt6333052,Casting JonBenet,2017,Documentary,80.0,nm3317268,nm3317268,6.1,4072
tt6333060,Icarus,2017,"Documentary,Sport,Thriller",120.0,nm2406731,"nm3439150,nm2406731,nm0598531,nm8672233",7.9,28979
tt6336356,Mary and the Witch's Flower,2017,"Adventure,Animation,Family",103.0,"nm0948488,nm1099016","nm0829650,nm4940865,nm0948488,nm0293168,nm7325895",6.8,8594
tt6343314,Creed II,2018,"Drama,Sport",130.0,nm4023702,"nm3541432,nm0000230,nm0672011,nm1854539,nm3363032",7.2,72503
tt6359956,A Bad Moms Christmas,2017,"Adventure,Comedy",104.0,"nm0524190,nm0601859","nm0524190,nm0601859",5.5,33056
tt6367558,Double Lover,2017,"Drama,Romance,Thriller",107.0,nm0654830,"nm0654830,nm0643093,nm0681350",6.2,8160
tt6380520,Dhuruvangal Pathinaaru,2016,"Action,Crime,Mystery",105.0,nm8678191,nm8678191,8.5,8560
tt6386748,Birds of Passage,2018,Drama,125.0,"nm5305003,nm1458734","nm8683279,nm2662166,nm5305003,nm1458734",7.7,4480
tt6400614,Unacknowledged,2017,Documentary,100.0,nm2545770,"nm2545770,nm3388005",7.1,4874
tt6408226,Newness,2017,"Drama,Romance",117.0,nm2035886,nm1726378,6.4,9327
tt6410564,The Third Murder,2017,"Crime,Drama,Mystery",124.0,nm0466153,nm0466153,6.7,3895
tt6412452,The Ballad of Buster Scruggs,2018,"Comedy,Drama,Musical",133.0,"nm0001054,nm0001053","nm0001054,nm0001053,nm0518711,nm0925481",7.3,87418
tt6421110,Proud Mary,2018,"Action,Crime,Drama",89.0,nm0619836,"nm1433517,nm1582836,nm0031078",4.9,6805
tt6423776,Let the Sunshine In,2017,"Comedy,Drama,Romance",94.0,nm0219136,"nm1400425,nm0219136,nm0058638",6.0,4332
tt6433880,Anna and the Apocalypse,2017,"Comedy,Fantasy,Horror",93.0,nm3781554,"nm4976087,nm2958492",6.1,4114
tt6439558,Recep Ivedik 5,2017,Comedy,114.0,nm2204103,"nm2201881,nm2204103",3.5,12022
tt6442978,Mommy Dead and Dearest,2017,"Crime,Documentary",82.0,nm5705851,,7.4,5341
tt6450186,I Can Only Imagine,2018,"Biography,Drama,Family",110.0,"nm2296528,nm3401779","nm7237147,nm2296528,nm3634546,nm6804524",7.4,11439
tt6452574,Sanju,2018,"Biography,Drama",155.0,nm0386246,"nm7580249,nm0386246,nm0430785",7.9,40473
tt6467380,Hind Ka Napak Ko Jawab,2017,"Action,Comedy",130.0,"nm7393769,nm6832369",nm6832369,7.0,3955
tt6471264,Suck Me Shakespeer 3,2017,Comedy,120.0,nm1480916,nm1480916,5.4,3654
tt6484982,Newton,2017,Drama,106.0,nm3536895,"nm3536895,nm5510066",7.7,12734
tt6485666,Mersal,2017,"Action,Thriller",172.0,nm5961051,"nm5961051,nm2353436,nm8024751",8.0,21988
tt6485928,The Land of Steady Habits,2018,"Comedy,Drama",98.0,nm0392237,"nm0392237,nm10122456",6.2,4396
tt6491178,Dragged Across Concrete,2018,"Adventure,Crime,Drama",159.0,nm0951975,nm0951975,7.1,16344
tt6494418,Siberia,2018,"Crime,Romance,Thriller",104.0,nm0743676,"nm0809895,nm1336500",4.3,8782
tt6495770,Action Point,2018,Comedy,85.0,nm1469191,"nm1014365,nm1015106,nm0424216,nm0292712,nm0431918",5.0,6657
tt6499752,Upgrade,2018,"Action,Sci-Fi,Thriller",100.0,nm1191481,nm1191481,7.6,104978
tt6510332,McQueen,2018,"Biography,Documentary",111.0,"nm0094524,nm0262167",nm0262167,7.9,4825
tt6513656,Escape Plan 2: Hades,2018,"Action,Crime,Mystery",96.0,nm1921345,nm1974016,3.8,20280
tt6522546,Spyder,2017,"Action,Thriller",155.0,nm1436693,"nm1828875,nm1436693",6.8,7930
tt6523720,The Quake,2018,"Action,Drama,Thriller",106.0,nm0026174,"nm5006328,nm0995943",6.2,5270
tt6527426,Zero,2018,"Comedy,Drama,Romance",164.0,nm2399862,nm2402576,5.7,20097
tt6537238,Salyut-7,2017,"Action,Drama,History",111.0,nm2568708,"nm5689944,nm8549650,nm5237286,nm3468782,nm2568708",7.2,7340
tt6543652,Cold War,2018,"Drama,History,Music",89.0,nm0667734,"nm0667734,nm0323196,nm2819873",7.6,33392
tt6547170,Reprisal,2018,"Action,Crime,Thriller",89.0,nm2357819,nm5529327,4.2,4196
tt6556890,Batman and Harley Quinn,2017,"Action,Adventure,Animation",74.0,nm0515005,"nm0863622,nm0471172,nm0004170,nm0277730,nm1439564,nm0227704,nm0938379,nm1303925,nm0918083,nm0942951",5.9,9211
tt6574146,Blame!,2017,"Action,Animation,Drama",106.0,nm2670218,"nm0613444,nm4963204",6.7,5652
tt6574272,Phoenix Forgotten,2017,"Horror,Mystery,Sci-Fi",87.0,nm1479854,"nm2385905,nm1479854",5.2,4723
tt6580564,102 Not Out,2018,"Comedy,Drama",102.0,nm1084488,nm5030702,7.5,4802
tt6588966,Hiccup,2018,"Comedy,Drama",116.0,nm5648841,"nm7163053,nm5648841,nm3990128,nm3256976",7.5,7418
tt6595896,Pokémon the Movie: I Choose You!,2017,"Action,Adventure,Animation",98.0,nm0951197,"nm0795575,nm0846969,nm1316290",6.4,4218
tt6609088,Pappa pia,2017,"Comedy,Music,Romance",105.0,nm0190780,nm1472530,6.1,7425
tt6628102,The Wild Pear Tree,2018,Drama,188.0,nm0149196,"nm9831079,nm0946324,nm0149196",8.2,11928
tt6628394,Bad Times at the El Royale,2018,"Crime,Drama,Mystery",141.0,nm1206844,nm1206844,7.1,86318
tt6644200,A Quiet Place,2018,"Drama,Horror,Sci-Fi",90.0,nm1024677,"nm1456816,nm1399714,nm1024677",7.6,305031
tt6663582,The Spy Who Dumped Me,2018,"Action,Adventure,Comedy",117.0,nm2573005,"nm2573005,nm1503347",6.0,47869
tt6673840,Spacewalk,2017,"Adventure,Drama,History",140.0,nm1279950,"nm1506266,nm0466614,nm0688239",7.3,4817
tt6679794,Outlaw King,2018,"Action,Biography,Drama",121.0,nm0533284,"nm1096313,nm0533284,nm1474004,nm3017670,nm0093560",7.0,44968
tt6684714,Acts of Violence,2018,"Action,Crime",86.0,nm0233078,nm3996912,5.2,7976
tt6692354,Coincidence,2017,"Mystery,Thriller",105.0,nm2141091,"nm2141091,nm6328031,nm6328030",7.2,8207
tt6697582,Arif V 216,2018,"Comedy,Sci-Fi",125.0,nm1738966,nm0948000,7.4,26404
tt6704776,El fotógrafo de Mauthausen,2018,"Biography,Drama,History",110.0,nm0850173,"nm4512533,nm4512041",6.7,4038
tt6712014,Fukrey Returns,2017,Comedy,141.0,nm1805326,"nm5602969,nm1805326",6.5,3944
tt6714534,Get Me Roger Stone,2017,"Biography,Documentary",92.0,"nm1412827,nm2595452,nm1906442","nm1906442,nm2595452,nm1412827",7.4,5362
tt6728096,The Breaker Upperers,2018,Comedy,90.0,"nm0759819,nm1101310","nm0759819,nm1101310",5.9,3913
tt6738136,Revenge,2017,"Action,Horror,Thriller",108.0,nm0267287,nm0267287,6.3,26827
tt6739646,I Am Heath Ledger,2017,"Biography,Documentary",90.0,"nm2366871,nm1427166","nm2004328,nm6745182",7.4,5297
tt6742252,The Guilty,2018,"Crime,Drama,Thriller",85.0,nm7546166,"nm7546166,nm3764055",7.5,25267
tt6748466,Loro 1,2018,"Biography,Drama",104.0,nm0815204,"nm0815204,nm0176197",6.8,3975
tt6752992,Happy as Lazzaro,2018,"Drama,Fantasy",128.0,nm3114621,nm3114621,7.6,7795
tt6763252,The Captain,2017,"Drama,History,War",118.0,nm0777881,nm0777881,7.4,7279
tt6768578,Dogman,2018,"Crime,Drama,Thriller",103.0,nm0308520,"nm0158323,nm0308520,nm0309979,nm3583024,nm4462605,nm4461870,nm9847292",7.3,13486
tt6772950,Truth or Dare,2018,"Horror,Thriller",100.0,nm0905592,"nm0718555,nm3273842,nm1496753,nm0905592",5.2,33621
